ds,y
2023-01-01,10.993428306022466
2023-01-02,10.992215249309616
2023-01-03,13.786671055024934
2023-01-04,16.66955779400993
2023-01-05,14.156889741324418
2023-01-06,14.99372302106833
2023-01-07,19.265220054065868
2023-01-08,18.075838546450758
2023-01-09,15.816260277037197
2023-01-10,17.835042013633434
2023-01-11,15.608381444905222
2023-01-12,15.198998103712533
2023-01-13,16.04733166004114
2023-01-14,11.042439794072411
2023-01-15,10.637964597020176
2023-01-16,12.13963076912434
2023-01-17,10.41882703655594
2023-01-18,12.303246199186908
2023-01-19,9.182836672892833
2023-01-20,7.632025558514249
2023-01-21,13.013132500479328
2023-01-22,9.449377010347861
2023-01-23,10.066843465294271
2023-01-24,7.333422708692502
2023-01-25,9.564337500058242
2023-01-26,11.553280615036815
2023-01-27,9.895827517702223
2023-01-28,13.975224539945202
2023-01-29,13.172732711857757
2023-01-30,15.024017797129993
2023-01-31,15.675969320558965
2023-02-01,21.848161588695728
2023-02-02,19.327084949636824
2023-02-03,18.35176459349889
2023-02-04,23.088700482475026
2023-02-05,19.808389381731608
2023-02-06,23.278547280043583
2023-02-07,19.339385709519846
2023-02-08,20.779713119394245
2023-02-09,23.78865781938327
2023-02-10,24.62390348900869
2023-02-11,23.05576041831656
2023-02-12,21.890852075848507
2023-02-13,20.808125104714357
2023-02-14,17.661863956759124
2023-02-15,18.353037172983743
2023-02-16,18.056894574772862
2023-02-17,20.335364723597554
2023-02-18,18.25213823459786
2023-02-19,13.5223114712052
2023-02-20,17.352459998938212
2023-02-21,15.787520073407535
2023-02-22,15.271079935271505
2023-02-23,18.13626651594009
2023-02-24,19.48080209600967
2023-02-25,19.992670377919403
2023-02-26,17.346841053912915
2023-02-27,19.45619186241647
2023-02-28,21.90416083925761
2023-03-01,24.43572028259299
2023-03-02,22.80020043373571
2023-03-03,24.645650243493414
2023-03-04,24.001480488131907
2023-03-05,24.91465115368475
2023-03-06,29.882338406884987
2023-03-07,31.745180165662724
2023-03-08,29.464892067166147
2023-03-09,31.977400263546173
2023-03-10,30.834141877360416
2023-03-11,28.743943704089993
2023-03-12,30.476330280985763
2023-03-13,32.36728840270144
2023-03-14,28.605866516643054
2023-03-15,31.078732710988035
2023-03-16,21.90955643336305
2023-03-17,27.965374548366132
2023-03-18,25.687552112666978
2023-03-19,24.172285318036778
2023-03-20,24.318334815243784
2023-03-21,19.669819192675472
2023-03-22,22.89291103668939
2023-03-23,23.934626380791105
2023-03-24,26.28000295366223
2023-03-25,22.612442911057954
2023-03-26,22.573242552526477
2023-03-27,23.93039634115267
2023-03-28,27.687839814034888
2023-03-29,27.58618751832242
2023-03-30,27.051855573913723
2023-03-31,30.389251687276808
2023-04-01,30.831438277645955
2023-04-02,33.82591399961795
2023-04-03,31.667208513242237
2023-04-04,33.48764012817371
2023-04-05,34.28187326541393
2023-04-06,32.8827403454229
2023-04-07,36.943257206523896
2023-04-08,37.19789568018058
2023-04-09,36.78982567551732
2023-04-10,36.198570920885295
2023-04-11,33.52430149402193
2023-04-12,35.02389609229652
2023-04-13,34.54427094797796
2023-04-14,32.881987485366146
2023-04-15,33.355859037052326
2023-04-16,33.659055072086545
2023-04-17,35.82292640306106
2023-04-18,31.671637030800735
2023-04-19,31.22388551167604
2023-04-20,30.097569098498738
2023-04-21,26.128274356101677
2023-04-22,29.836102421836426
2023-04-23,30.15012595211992
2023-04-24,35.31757191464375
2023-04-25,30.58257796191667
2023-04-26,32.34580792257062
2023-04-27,32.6235120587434
2023-04-28,31.448493488616954
2023-04-29,37.26867743220898
2023-04-30,37.74531715594723
2023-05-01,39.0974338657378
2023-05-02,36.93959111396001
2023-05-03,42.73097200775328
2023-05-04,38.17102177405724
2023-05-05,43.04360404791351
2023-05-06,46.96210820060218
2023-05-07,41.10601341148026
2023-05-08,42.24248060491102
2023-05-09,43.64161809593512
2023-05-10,42.288756631618995
2023-05-11,39.85028135593707
2023-05-12,42.572224294151134
2023-05-13,39.65427230138808
2023-05-14,41.96901274457794
2023-05-15,38.368425941759256
2023-05-16,42.48096087254111
2023-05-17,37.023160919434616
2023-05-18,37.23372832696368
2023-05-19,38.914010578802724
2023-05-20,34.391301038114236
2023-05-21,37.05998452156324
2023-05-22,39.17820029137375
2023-05-23,33.526307573598146
2023-05-24,37.508447627030534
2023-05-25,38.269688906823184
2023-05-26,40.120035085285956
2023-05-27,37.058912126833135
2023-05-28,38.00500737471875
2023-05-29,42.90027791155592
2023-05-30,43.71458680144858
2023-05-31,44.893580403975186
2023-06-01,46.31888632729857
2023-06-02,45.416122053589135
2023-06-03,48.26669272177515
2023-06-04,49.25470951098028
2023-06-05,47.91819421483865
2023-06-06,53.54862994117009
2023-06-07,51.01587878590516
2023-06-08,47.71646339427378
2023-06-09,51.231272254631435
2023-06-10,47.59400369836053
2023-06-11,50.57528438354967
2023-06-12,50.64243962401847
2023-06-13,45.914146086071824
2023-06-14,48.66254643088236
2023-06-15,46.73776159182677
2023-06-16,46.77512003660099
2023-06-17,48.23017884839884
2023-06-18,43.378766157141236
2023-06-19,41.95731084075487
2023-06-20,41.47104921428745
2023-06-21,41.61317038116203
2023-06-22,43.30482749302685
2023-06-23,44.57550952658219
2023-06-24,45.09138466369334
2023-06-25,47.02917000730095
2023-06-26,46.40250570256191
2023-06-27,50.41577417549106
2023-06-28,48.20194248187207
2023-06-29,55.44033833317923
